Surname_name,UI,Former,Frakcija,DeclYear,Interest_Type,Entity_name,Entity_RegNum,Legal_form,Municipality,Region,NACE_1,Specif,Position,Income_type,Income_value,Fin_v,Fin_v_number,Fin_v_value
"Dombrava, Jānis",LSRD-19,MP,NA/TB-LNNK,2019,Holding,DURECT Corporation,T0900007412,Foreign Entity,,,"M - Professional, scientific and technical activities",,,,,Akcijas,," €29.577,46 "
"Dombrava, Jānis",LSRD-19,MP,NA/TB-LNNK,2019,Holding,Synergy Pharmaceuticals Inc.,T0900008299,Foreign Entity,,,C - Manufacturing,,,,,Akcijas,," €18,26 "
"Dombrava, Jānis",LSRD-19,MP,NA/TB-LNNK,2019,Holding,"Sabiedrība ar ierobežotu atbildību ""JD Market""",40203211246,SIA,Rīgas municipality,Rīga/Pierīga,,,,,,Kapitāla daļas,," €99,00 "
"Dombrava, Jānis",LSRD-19,MP,NA/TB-LNNK,2019,Holding,ANGI Homeservices Inc.,,Foreign Entity,,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,Akcijas,," €439,51 "
"Dombrava, Jānis",LSRD-19,MP,NA/TB-LNNK,2019,Income / Private,"SIA ""LATMETĀLS STEEL""",40103641411,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,U.c. ienākumi," €6,56 ",,,
"Dombrava, Jānis",LSRD-19,MP,NA/TB-LNNK,2019,Income / Private,Volkswagen Aktiengesellschaft,T0900006705,Foreign Entity,,,C - Manufacturing,,,Dividendes," €82,30 ",,,
"Dombrava, Jānis",LSRD-19,MP,NA/TB-LNNK,2019,Income / Private,Synergy Pharmaceuticals Inc.,T0900008299,Foreign Entity,,,C - Manufacturing,,,Dividendes," €7,64 ",,,
"Dombrovskis, Vjačeslavs",LSRD-20,Private,Saskaņa,2019,Position / Private,Vjačeslavs Dombrovskis,,,,,,,Saimnieciskās darbības veicējs (līdz 02.07.2019),,,,,
"Dūklavs, Jānis",LSRD-21,Minister,ZZS,2019,Holding,"Sabiedrība ar ierobežotu atbildību ""SELDIJS""",44103029886,SIA,Jaunpiebalgas municipality,Vidzeme,I - Accommodatio and food service activities,,,,,Kapitāla daļas,," €14.940,00 "
"Dūklavs, Jānis",LSRD-21,Minister,ZZS,2019,Holding,"SIA ""TONDO""",40003398657,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,Kapitāla daļas,," €15.000,00 "
"Dūklavs, Jānis",LSRD-21,Minister,ZZS,2019,Holding,"SIA ""PIEBALGAS ALUS""",40003376664,SIA,Jaunpiebalgas municipality,Vidzeme,C - Manufacturing,,,,,Kapitāla daļas,," €191.053,00 "
"Dūrītis, Ilmārs",LSRD-22,Private,A/P!,2019,Position / Private,RĪGAS STRADIŅA UNIVERSITĀTE,90000013771,State institution,Rīgas municipality,Rīga/Pierīga,P - Education ,,Zinātniskais recenzents,,,,,
"Dūrītis, Ilmārs",LSRD-22,Private,A/P!,2019,Position / Private,LATVIJAS LAUKSAIMNIECĪBAS UNIVERSITĀTE,90000041898,State institution,Jelgavas municipality,Zemgale,P - Education ,,Profesors,,,,,
"Dūrītis, Ilmārs",LSRD-22,Private,A/P!,2019,Position / Private,LATVIJAS LAUKSAIMNIECĪBAS UNIVERSITĀTE,90000041898,State institution,Jelgavas municipality,Zemgale,P - Education ,,Vadošais pētnieks,,,,,
"Dūrītis, Ilmārs",LSRD-22,Private,A/P!,2019,Position / Private,"Sabiedrība ar ierobežotu atbildību ""Universitātes Vetfonds""",40003275009,SIA,Jelgavas municipality,Zemgale,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,Viesprofesors-eksperts,,,,,
"Dūrītis, Ilmārs",LSRD-22,Private,A/P!,2019,Position / Private,Latvijas Veterinārārstu biedrība,40008002739,BDR,Jelgavas municipality,Zemgale,P - Education ,,Profesionālās un ētikas komisijas loceklis,,,,,
"Dūrītis, Ilmārs",LSRD-22,Private,A/P!,2019,Income / P-A-R,LATVIJAS LAUKSAIMNIECĪBAS UNIVERSITĀTE,90000041898,State institution,Jelgavas municipality,Zemgale,P - Education ,,,U.c. ienākumi," €455,00 ",,,
"Dūrītis, Ilmārs",LSRD-22,Private,A/P!,2019,Income / P-A-R,RĪGAS STRADIŅA UNIVERSITĀTE,90000013771,State institution,Rīgas municipality,Rīga/Pierīga,P - Education ,,,U.c. ienākumi," €322,00 ",,,
"Dūrītis, Ilmārs",LSRD-22,Private,A/P!,2019,Income / P-A-R,LATVIJAS LAUKSAIMNIECĪBAS UNIVERSITĀTE,90000041898,State institution,Jelgavas municipality,Zemgale,P - Education ,,,Alga," €18.285,00 ",,,
"Dūrītis, Ilmārs",LSRD-22,Private,A/P!,2019,Income / P-A-R,Latvijas Veterinārārstu biedrība,40008002739,BDR,Jelgavas municipality,Zemgale,P - Education ,,,Alga," €198,00 ",,,
"Dūrītis, Ilmārs",LSRD-22,Private,A/P!,2019,Income / P-A-R,"Sabiedrība ar ierobežotu atbildību ""Universitātes Vetfonds""",40003275009,SIA,Jelgavas municipality,Zemgale,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,Alga," €27.763,00 ",,,
"Dūrītis, Ilmārs",LSRD-22,Private,A/P!,2019,Income / Private,"Sabiedrība ar ierobežotu atbildību ""Inchcape Motors Latvia""",40003073379,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,Ienākums no īpašuma pārdošanas," €11.390,05 ",,,
"Dzintars, Raivis",LSRD-23,MP,NA/TB-LNNK,2019,Position / Private,"Atklātais sabiedriskais fonds ""AUSTRAS FONDS""",40008074099,SAB,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Dzintars, Raivis",LSRD-23,MP,NA/TB-LNNK,2019,Position / Private,"""Sargi valodu un Latviju""",40008132043,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2019,Position / Private,"SIA ""BIO Dārzs""",40103874306,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,Valdes loceklis,,,,,
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2019,Position / Private,"Sabiedrība ar ierobežotu atbildību ""RONS""",40003105034,SIA,Saulkrastu municipality ,Vidzeme,F - Construction,,Valdes loceklis,,,,,
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2019,Holding,"SIA ""BIO Dārzs""",40103874306,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,Kapitāla daļas,," €1.400,00 "
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2019,Holding,"Sabiedrība ar ierobežotu atbildību ""RONS""",40003105034,SIA,Saulkrastu municipality ,Vidzeme,F - Construction,,,,,Kapitāla daļas,," €2.800,00 "
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2019,Income / Private,"AS ""MC Finance""",40103326532,AS,Rīgas municipality,Rīga/Pierīga,N - Administrative and support service activities,,,Ienākums no īpašuma pārdošanas," €2.580,00 ",,,
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2019,Income / P-A-R,"Sabiedrība ar ierobežotu atbildību ""RONS""",40003105034,SIA,Saulkrastu municipality ,Vidzeme,F - Construction,,,Alga," €50,00 ",,,
"Geidāns, Aivars",LSRD-26,Local politician,KPV LV,2019,Income / P-A-R,"SIA ""BIO Dārzs""",40103874306,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,Alga," €1.100,00 ",,,
"Goldberga, Inga",LSRD-28,Local politician,Saskaņa,2019,Position / Private,"""Daugavpils kultūras atbalsta biedrība""",40008156126,BDR,Daugavpils municipality ,Latgale,"R - Arts, Entertainment, Sports and Recreation",,Biedrs,,,,,
"Goldberga, Inga",LSRD-28,Local politician,Saskaņa,2019,Position / Private,Latgales tūrisma asociācija,40008007488,SAB,Daugavpils municipality ,Latgale,S - Civil Society; Professionist Associations; Other service activities,CSO - Tourism,Biedrs,,,,,
"Golubeva, Marija",LSRD-29,Private,A/P!,2019,Position / Private,Access Lab,40008216393,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - Education,Valdes loceklis,,,,,
"Golubeva, Marija",LSRD-29,Private,A/P!,2019,Holding,"Sabiedrība ar ierobežotu atbildību ""RHC Consulting""",40103297322,SIA,Rīgas municipality,Rīga/Pierīga,N - Administrative and support service activities,,,,,Kapitāla daļas,," €14,00 "
"Golubeva, Marija",LSRD-29,Private,A/P!,2019,Income / P-A-R,"Sabiedrība ar ierobežotu atbildību ""RHC Consulting""",40103297322,SIA,,,N - Administrative and support service activities,,,Honorārs," €243,38 ",,,
"Golubeva, Marija",LSRD-29,Private,A/P!,2019,Income / Private,Eiropas Padome,,Foreign Entity,,,O - Public Administration and defense; compulsatory social security,,,Honorārs," €2.662,00 ",,,
"Golubeva, Marija",LSRD-29,Private,A/P!,2019,Income / Private,Ecorys (UK),,Foreign Entity,,,"M - Professional, scientific and technical activities",,,Honorārs," €6.952,98 ",,,
"Iesalnieks, Jānis",LSRD-31,MP,NA/TB-LNNK,2019,Income / Private,"Sabiedrība ar ierobežotu atbildību ""CDI""",40003589548,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Honorārs," €7,57 ",,,
"Indriksone, Ilze",LSRD-33,Local politician,NA/TB-LNNK,2019,Position / Private,"""Pedvāle""",40008047067,BDR,Talsu municipality ,Kurzeme,"R - Arts, Entertainment, Sports and Recreation",,Valdes locekle,,,,,
"Indriksone, Ilze",LSRD-33,Local politician,NA/TB-LNNK,2019,Position / Private,"""Pedvāles mākslas parka fonds""",40008283110,NOD,Talsu municipality ,Kurzeme,"R - Arts, Entertainment, Sports and Recreation",,Valdes locekle,,,,,
"Jansons, Ritvars",LSRD-35,MP,NA/TB-LNNK,2019,Position / Private,Latvijas Okupācijas muzeja biedrība,40008018848,BDR,Rīgas municipality,Rīga/Pierīga,"R - Arts, Entertainment, Sports and Recreation",,Valdes loceklis,,,,,
"Judins, Andrejs",LSRD-36,MP,Jaunā Vienotība,2019,Income / Private,"Valsts sabiedrība ar ierobežotu atbildību ""Latvijas Vēstnesis""",40003113794,VSIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Honorārs," €65,00 ",,,
"Judins, Andrejs",LSRD-36,MP,Jaunā Vienotība,2019,Income / Private,"Valsts sabiedrība ar ierobežotu atbildību ""Latvijas Vēstnesis""",40003113794,VSIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Davinājums," €97,40 ",,,
"Jurašs, Juris",LSRD-37,Local politician,JKP,2019,Holding,"Akciju sabiedrība ""LATVIJAS KUĢNIECĪBA""",50003003091,AS,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,,,,Akcijas,," €34,15 "
"Kabanovs, Nikolajs",LSRD-38,Private,Saskaņa,2019,Position / Private,Demokrātisko vērtību un integrācijas neatkarīgā asociācija,40008071904,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Kabanovs, Nikolajs",LSRD-38,Private,Saskaņa,2019,Income / Private,"SIA ""Media Nams Vesti""",40103976878,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Honorārs," €6.465,65 ",,,
"Kabanovs, Nikolajs",LSRD-38,Private,Saskaņa,2019,Income / Private,"Sabiedrība ar ierobežotu atbildību ""ZĪME""",40103868032,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Honorārs," €2.432,80 ",,,
"Kabanovs, Nikolajs",LSRD-38,Private,Saskaņa,2019,Income / Private,"Sabiedrība ar ierobežotu atbildību ""Press Distribution Center""",40103272865,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Honorārs," €582,00 ",,,
"Kaimiņš, Artuss",LSRD-39,MP,Independent,2019,Position / Private,"biedrība ""Kam pieder valsts""",40008247764,BDR,Carnikavas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Kaimiņš, Artuss",LSRD-39,MP,Independent,2019,Holding,"Sabiedrība ar ierobežotu atbildību ""Suņu būda""",40103768366,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,,,Kapitāla daļas,," €2.000,00 "
"Kaimiņš, Artuss",LSRD-39,MP,Independent,2019,Income / Private,"Sabiedrība ar ierobežotu atbildību ""Suņu būda""",40103768366,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Dividendes," €15.405,89 ",,,
"Kaimiņš, Artuss",LSRD-39,MP,Independent,2019,Income / Private,"Sabiedrība ar ierobežotu atbildību ""Suņu būda""",40103768366,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Dividendes," €156,00 ",,,
"Kalniņš, Ojārs Ēriks",LSRD-40,MP,Jaunā Vienotība,2019,Position / Private,"""Baltijas-Melnās jūras alianse""",40008135618,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Kalniņš, Ojārs Ēriks",LSRD-40,MP,Jaunā Vienotība,2019,Income / Private,Autortiesību un komunicēšanās konsultāciju aģentūra / Latvijas Autoru apvienība,40008043690,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of professional membership organisations,,Honorārs," €264,56 ",,,
"Kalniņš, Ojārs Ēriks",LSRD-40,MP,Jaunā Vienotība,2019,Income / Private,žurnāls The American Interest,,Foreign Entity,,,J - Information and Communication,,,Honorārs," €231,65 ",,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2019,Position / Private,Latgales mednieku un makšķernieku biedrība,40008279581,BDR,Rēzeknes municipality,Latgale,S - Civil Society; Professionist Associations; Other service activities,CSO - Hunt / Fishing,Valdes loceklis,,,,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2019,Position / Private,"Mednieku klubs ""Nastrova""",40008124652,BDR,Balvu municipality,Latgale,"R - Arts, Entertainment, Sports and Recreation",,Valdes priekšsēdētājs,,,,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2019,Position / Private,"Susāju pagasta zemnieku saimniecība ""RĀTNIEKI""",43201012473,ZEM,Viļakas municipality,Latgale,"A - Agriculture, forestry and fishing",,Īpašnieks,,,,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2019,Income / Private,PĀRTIKAS UN VETERINĀRAIS DIENESTS,90000064301,State institution,Rīgas municipality,Rīga/Pierīga,"A - Agriculture, forestry and fishing",,,U.c. ienākumi," €110,00 ",,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2019,Income / Private,"Sabiedrība ar ierobežotu atbildību ""TAKO SD""",52403023551,SIA,Balvu municipality,Latgale,"A - Agriculture, forestry and fishing",,,Ienāk. no saimn. darbības un komercdarb," €9.473,69 ",,,
"Kazinovskis, Andris",LSRD-41,Private,JKP,2019,Income / Private,NFF III Latvia SIA,40203226491,SIA,Rīgas municipality,Rīga/Pierīga,"A - Agriculture, forestry and fishing",,,Ienākums no īpašuma pārdošanas," €82.240,00 ",,,
"Kiršteins, Aleksandrs",LSRD-42,MP,NA/TB-LNNK,2019,Holding,"Sabiedrība ar ierobežotu atbildību ""HPT""",40103434668,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,,,Kapitāla daļas,," €1.423,00 "
"Kiršteins, Aleksandrs",LSRD-42,MP,NA/TB-LNNK,2019,Holding,"Cēsu rajona Vecpiebalgas pagasta zemnieku saimniecība ""VEC-OZOLIŅI""",49501011931,ZEM,Vecpiebalgas municipality,Vidzeme,"A - Agriculture, forestry and fishing",,,,,Kapitāla daļas,," €2.846,00 "
"Klementjevs, Andrejs",LSRD-43,MP,Saskaņa,2019,Position / Private,Andrejs Klementjevs,,,,,,,Nereģistrētā saimnieciskā darbība,,,,,
"Klementjevs, Andrejs",LSRD-43,MP,Saskaņa,2019,Income / Private,VALSTS ASINSDONORU CENTRS,90000013926,State institution,Rīgas municipality,Rīga/Pierīga,Q - Human health and social work activities,,,U.c. ienākumi," €4,27 ",,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2019,Position / Private,"""Latvijas Sporta veterānu-senioru savienība""",50008025521,BDR,Rīgas municipality,Rīga/Pierīga,"R - Arts, Entertainment, Sports and Recreation",,Valdes priekšsēdētājs,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2019,Position / Private,"Biedrība ""OLIMPISKAIS FORUMS""",50008117991,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - Sport,Valdes priekšsēdētājs,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2019,Position / Private,"FONDS ""SEOUL-88""",40008133918,NOD,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - Sport,Valdes loceklis,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2019,Position / Private,Latvijas Olimpiskā akadēmija,40008073021,BDR,Rīgas municipality,Rīga/Pierīga,P - Education ,,Prezidents,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2019,Position / Private,"""Latvijas Sporta un tūrisma arodbiedrības sporta klubs""",40008077396,ARB,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of trade unions,Valdes loceklis,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2019,Position / Private,'LATVIJAS SPORTA PEDAGOĢIJAS AKADĒMIJA',90000055243,State institution,Rīgas municipality,Rīga/Pierīga,P - Education ,,Profesoru Padomes loceklis,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2019,Position / Private,"""Latvijas Sporta treneru asociācija""",40008288052,BDR,Rīgas municipality,Rīga/Pierīga,"R - Arts, Entertainment, Sports and Recreation",,Valdes loceklis,,,,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2019,Holding,Luminor Bank AS,,Foreign Entity,,,K - Financial and insurance activities,,,,,Akcijas,," €14,23 "
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2019,Holding,"Firma ""BRĀĻI KLEMENTJEVI"" sabiedrība ar ierobežotu atbildību",40003101526,SIA,Rīgas municipality,Rīga/Pierīga,P - Education ,,,,,Kapitāla daļas,," €1.849,73 "
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2019,Income / P-A-R,"""Latvijas Sporta veterānu-senioru savienība""",50008025521,BDR,Rīgas municipality,Rīga/Pierīga,"R - Arts, Entertainment, Sports and Recreation",,,Alga," €1.857,14 ",,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2019,Income / P-A-R,'LATVIJAS SPORTA PEDAGOĢIJAS AKADĒMIJA',90000055243,State institution,Rīgas municipality,Rīga/Pierīga,P - Education ,,,Alga," €39,84 ",,,
"Klementjevs, Ivans",LSRD-44,MP,Saskaņa,2019,Income / P-A-R,"Firma ""BRĀĻI KLEMENTJEVI"" sabiedrība ar ierobežotu atbildību",40003101526,SIA,Rīgas municipality,Rīga/Pierīga,P - Education ,,,Dividendes," €1.300,00 ",,,
"Kols, Rihards",LSRD-45,MP,NA/TB-LNNK,2019,Position / Private,Latvijas karogs,40008227058,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - culture,Valdes priekšsēdētājs,,,,,
"Kols, Rihards",LSRD-45,MP,NA/TB-LNNK,2019,Position / Private,Eiropas Kustība Latvijā,40008028757,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Kols, Rihards",LSRD-45,MP,NA/TB-LNNK,2019,Holding,"Sabiedrība ar ierobežotu atbildību ""Viesnīca ""Saules tilts""""",40003617019,SIA,Alūksnes municipality,Latgale,L - Real Estate Activities,,,,,Kapitāla daļas,," €143,88 "
"Kols, Rihards",LSRD-45,MP,NA/TB-LNNK,2019,Income / Private,Zemessardzes štābs,90000040549,State institution,Rīgas municipality,Rīga/Pierīga,O - Public Administration and defense; compulsatory social security,,,U.c. ienākumi," €779,22 ",,,
"Kozlovskis, Rihards",LSRD-46,Minister,Jaunā Vienotība,2019,Position / Private,'LATVIJAS SPORTA PEDAGOĢIJAS AKADĒMIJA',90000055243,State institution,Rīgas municipality,Rīga/Pierīga,P - Education ,,Padomnieku konventa loceklis,,,,,
