Surname_name,Mandate_status,Frakcija,DeclYear,filed_as,Committees,Interest_Type,Entity_Type,Entity_name,Entity_RegNum,Position,Income_type,Income_value,Fin_v,Fin_v_value,Entity_Country,Entity_Municipality,Entity_Region,NACE_1,Specif
"Naudiņš, Romāns",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Publisko izdevumu un revīzijas komisija (līdz 31.01.2019); Pieprasījumu komisija (no 20.06.2019)",Position | Private Sector,Nodibinājums,VALMIERAS 4.KĀJNIEKU PULKA PIEMINEKĻA FONDS,40008116142,,,,,,Latvia,Valmieras municipality,Vidzeme,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - Culture
"Naudiņš, Romāns",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Publisko izdevumu un revīzijas komisija (līdz 31.01.2019); Pieprasījumu komisija (no 20.06.2019)",Position | Private Sector,Biedrība,Vidzemes Hokejam!,40008233586,,,,,,Latvia,Valmieras municipality,Vidzeme,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - Sport
"Naudiņš, Romāns",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Publisko izdevumu un revīzijas komisija (līdz 31.01.2019); Pieprasījumu komisija (no 20.06.2019)",Position | Private Sector,Biedrība,VALMIERAS UZŅĒMĒJU KLUBS,40008074012,,,,,,Latvia,Valmieras municipality,Vidzeme,"Valsts pārvalde un aizsardzība, obligātā sociālā apdrošināšana",
"Naudiņš, Romāns",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Publisko izdevumu un revīzijas komisija (līdz 31.01.2019); Pieprasījumu komisija (no 20.06.2019)",Position | Private Sector,Biedrība,ARAZ Latvija,40008211377,,,,,,Latvia,Burtnieku municipality,Vidzeme,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Naudiņš, Romāns",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Publisko izdevumu un revīzijas komisija (līdz 31.01.2019); Pieprasījumu komisija (no 20.06.2019)",Holding | Commercial Companies,Sabiedrība ar Ierobežotu Atbildību,"Sociālais uzņēmums ""Malvīna""",44103101529,,,,Kapitāla daļas," € 2,800.00 ",Latvia,Valmieras municipality,Vidzeme,Vairumtidzniecība un mazumtirdzniecība,
"Naudiņš, Romāns",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2018,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija (no 20.11.2018); Publisko izdevumu un revīzijas komisija (no 20.11.2018)",Income | Private Sector,Akciju Sabiedrība,Luminor Bank,40003024725,,Dāvinājums, € 33.76 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Nemiro, Ralfs",Pilntiesīgs mandāts,KPV LV,2019,Ekonomikas Ministrs - Valsts Kanceleja,Juridiskā komisija (līdz 31.01.2019); Pieprasījumu komisija (līdz 31.01.2019),Position | Private Sector,Biedrība,Sakop vidi!,40008276123,Valdes priekšsēdētājs,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - Environment
"Nemiro, Ralfs",Pilntiesīgs mandāts,KPV LV,2018,Deputāts - Latvijas Republikas Saeima,Juridiskā komisija (no 20.11.2018); Pieprasījumu komisija (no 20.11.2018),Position | Private Sector,Sabiedrība ar Ierobežotu Atbildību,ECB Assets,40103778203,Valdes loceklis,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,Vairumtidzniecība un mazumtirdzniecība,
"Nemiro, Ralfs",Pilntiesīgs mandāts,KPV LV,2018,Deputāts - Latvijas Republikas Saeima,Juridiskā komisija (no 20.11.2018); Pieprasījumu komisija (no 20.11.2018),Income | Private Sector,Sabiedrība ar Ierobežotu Atbildību,ECB Assets,40103778203,,Alga, € 860.00 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Vairumtidzniecība un mazumtirdzniecība,
"Nemiro, Ralfs",Pilntiesīgs mandāts,KPV LV,2018,Deputāts - Latvijas Republikas Saeima,Juridiskā komisija (no 20.11.2018); Pieprasījumu komisija (no 20.11.2018),Position | Private Sector,Biedrība,Sakop vidi!,40008276123,Valdes priekšsēdētājs,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - Environment
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija (no 20.11.2018); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 20.11.2018)",Position | Private Sector,Biedrība,RĒZEKNES KRIEVU KULTŪRAS CENTRS,40008149618,Valdes loceklis,,,,,Latvia,Rēzeknes municipality,Latgale,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - culture
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija (no 20.11.2018); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 20.11.2018)",Holding | Commercial Companies,Sabiedrība ar Ierobežotu Atbildību,SAKNES PLUS,42403018474,,,,Kapitāla daļas, € 142.29 ,Latvia,Rēzeknes municipality,Latgale,Informācijas un komunikācijas pakalpojumi,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija (no 20.11.2018); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 20.11.2018)",Holding | Commercial Companies,Sabiedrība ar Ierobežotu Atbildību,RETA,42403001209,,,,Kapitāla daļas, € 711.44 ,Latvia,Rēzeknes municipality,Latgale,Vairumtidzniecība un mazumtirdzniecība,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija (no 20.11.2018); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 20.11.2018)",Holding | Commercial Companies,Akciju Sabiedrība,Latvijas Krājbanka,40003098527,,,,Kompensācijas sertifikāti,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija (no 20.11.2018); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 20.11.2018)",Holding | Commercial Companies,Akciju Sabiedrība,Latvijas balzams,40003031873,,,,Akcijas, € 526.50 ,Latvia,Rīgas municipality,Rīga/Pierīga,Apstrādes rūpniecība,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija (no 20.11.2018); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 20.11.2018)",Holding | Commercial Companies,Akciju Sabiedrība,GRINDEKS,40003034935,,,,Akcijas, € 613.20 ,Latvia,Rīgas municipality,Rīga/Pierīga,Apstrādes rūpniecība,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija (no 20.11.2018); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 20.11.2018)",Income | Private Sector,Akciju Sabiedrība,GRINDEKS,40003034935,,Dividendes, € 10.93 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Apstrādes rūpniecība,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Position | Private Sector,Draudze,RĒZEKNES VECTICĪBNIEKU KAPU DRAUDZE,90000335292,,,,,,Latvia,Rēzeknes municipality,Latgale,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - Religion
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Position | Private Sector,Biedrība,RĒZEKNES KRIEVU KULTŪRAS CENTRS,40008149618,,,,,,Latvia,Rēzeknes municipality,Latgale,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - culture
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Position | Private Sector,Biedrība,NACIONĀLO UN RELIĢISKO KULTŪRU PĒTNIECĪBAS CENTRS,40008172949,,,,,,Latvia,Rēzeknes municipality,Latgale,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - culture
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Position | Private Sector,Sabiedrība ar Ierobežotu Atbildību,PRINT & SERVISS,41503049293,,,,,,Latvia,Daugavpils municipality ,Latgale,Vairumtidzniecība un mazumtirdzniecība,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Holding | Commercial Companies,Akciju Sabiedrība,Latvijas balzams,40003031873,,,,Akcijas, € 554.80 ,Latvia,Rīgas municipality,Rīga/Pierīga,Apstrādes rūpniecība,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Holding | Commercial Companies,Sabiedrība ar Ierobežotu Atbildību,RETA,42403001209,,,,Kapitāla daļas, € 711.44 ,Latvia,Rēzeknes municipality,Latgale,Vairumtidzniecība un mazumtirdzniecība,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Holding | Commercial Companies,Sabiedrība ar Ierobežotu Atbildību,SAKNES PLUS,42403018474,,,,Kapitāla daļas, € 142.29 ,Latvia,Rēzeknes municipality,Latgale,Informācijas un komunikācijas pakalpojumi,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Holding | Commercial Companies,Akciju Sabiedrība,GRINDEKS,40003034935,,,,Akcijas," € 1,109.70 ",Latvia,Rīgas municipality,Rīga/Pierīga,Apstrādes rūpniecība,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Holding | Commercial Companies,Akciju Sabiedrība,Latvijas Krājbanka,40003098527,,,,Kompensācijas sertifikāti, € 20.59 ,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Income | Private Sector,Sabiedrība ar Ierobežotu Atbildību,PRINT & SERVISS,41503049293,,Ienāk. no saimn. darbības un komercdarb," € 5,216.15 ",,,Latvia,Daugavpils municipality ,Latgale,Vairumtidzniecība un mazumtirdzniecība,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Income | Private Sector,Akciju Sabiedrība,Latvijas balzams,40003031873,,Dividendes, € 93.31 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Apstrādes rūpniecība,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Income | Private Sector,Draudze,RĒZEKNES VECTICĪBNIEKU KAPU DRAUDZE,90000335292,,Alga," € 2,552.00 ",,,Latvia,Rēzeknes municipality,Latgale,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - Religion
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija (no 20.11.2018); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 20.11.2018)",Income | Private Sector,Akciju Sabiedrība,Luminor Bank,40003024725,,Dividendes, € 12.15 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Income | Private Sector,Ārvalsts Komersanta Filiāle,Compensa Life Vienna Insurance Group SE Latvijas filiāle,50003958651,,NAV, € 870.58 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija (no 20.11.2018); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 20.11.2018)",Income | Private Sector,Ārvalsts Komersanta Filiāle,ERGO Insurance SE Latvijas filiāle,40103599913,,Apdrošināšanas atlīdzība, € 7.90 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Income | Private Sector,Ārvalsts Komersanta Filiāle,Luminor Bank AS Latvijas filiāle,40203154352,,Dividendes, € 103.68 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Nikonovs, Vladimirs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Cilvēktiesību un sabiedrisko lietu komisija; Pilsonības, migrācijas un sabiedrības saliedētības komisija",Income | Private Sector,Ārvalsts Komersanta Filiāle,ERGO Insurance SE Latvijas filiāle,40103599913,,Apdrošināšanas atlīdzība, € 4.27 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Orlovs, Vitālijs",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Sociālo un darba lietu komisija (no 20.11.2018); Mandātu, ētikas un iesniegumu komisija (Priekšsēdētājas biedrs no 20.11.2018)",Position | Private Sector,Biedrība,"Aizgādņu biedrība ""ASSOR""",40008018867,Valdes priekšsēdētājs,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",
"Orlovs, Vitālijs",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Sociālo un darba lietu komisija (no 20.11.2018); Mandātu, ētikas un iesniegumu komisija (Priekšsēdētājas biedrs no 20.11.2018)",Position | Private Sector,Biedrība,Kreicburgkrasts,40008116212,Valdes loceklis,,,,,Latvia,Jēkabpils municipality,Zemgale,Operācijas ar nekustamo īpašumu,
"Orlovs, Vitālijs",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Sociālo un darba lietu komisija (no 20.11.2018); Mandātu, ētikas un iesniegumu komisija (Priekšsēdētājas biedrs no 20.11.2018)",Income | Private Sector,Sabiedrība ar Ierobežotu Atbildību,Aidins,45403024745,,Ienāk. no saimn. darbības un komercdarb, € 121.00 ,,,Latvia,Jēkabpils municipality,Zemgale,"Profesionālie, zinātniskie un tehniskie pakalpojumi",
"Orlovs, Vitālijs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Sociālo un darba lietu komisija; Mandātu, ētikas un iesniegumu komisija (Priekšsēdētājas biedrs)",Position | Private Sector,Biedrība,Kreicburgkrasts,40008116212,,,,,,Latvia,Jēkabpils municipality,Zemgale,Operācijas ar nekustamo īpašumu,
"Orlovs, Vitālijs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Sociālo un darba lietu komisija; Mandātu, ētikas un iesniegumu komisija (Priekšsēdētājas biedrs)",Position | Private Sector,Biedrība,"Aizgādņu biedrība ""ASSOR""",40008018867,,,,,,Latvia,Rīgas municipality,,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - Education
"Orlovs, Vitālijs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Sociālo un darba lietu komisija; Mandātu, ētikas un iesniegumu komisija (Priekšsēdētājas biedrs)",Income | Private Sector,Akciju Sabiedrība,Swedbank Atklātais Pensiju Fonds,40003606528,,U.c. ienākumi," € 12,000.00 ",,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Orlovs, Vitālijs",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Sociālo un darba lietu komisija; Mandātu, ētikas un iesniegumu komisija (Priekšsēdētājas biedrs)",Income | Private Sector,Ārvalsts Komersanta Filiāle,Swedbank Life Insurance Latvijas filiāle,40003899708,,U.c. ienākumi, € 273.49 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Papule, Evija",Pilntiesīgs mandāts,Pie frakcijām nepiederošie deputāti,2018,Deputāte - Latvijas Republikas Saeima,"Izglītības, kultūras un zinātnes komisija (Sekretāre no 21.11.2018); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 20.11.2018)",Income | Private Sector,Akciju Sabiedrība,Luminor Bank,40003024725,,Procenti, € 3.96 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Papule, Evija",Pilntiesīgs mandāts,Pie frakcijām nepiederošie deputāti,2019,Deputāte - Latvijas Republikas Saeima,"Izglītības, kultūras un zinātnes komisija (Sekretāre); Pilsonības, migrācijas un sabiedrības saliedētības komisija (līdz 28.11.2019); Ilgtspējīgas attīstības komisija (no 28.11.2019)",Income | Private Sector,Ārvalsts Komersanta Filiāle,Luminor Bank AS Latvijas filiāle,40203154352,,Procenti, € 4.96 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Papule, Evija",Pilntiesīgs mandāts,Pie frakcijām nepiederošie deputāti,2018,Deputāte - Latvijas Republikas Saeima,"Izglītības, kultūras un zinātnes komisija (Sekretāre no 21.11.2018); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 20.11.2018)",Income | Private Sector,Akciju Sabiedrība,SEB Banka,40003151743,,Procenti, € 6.43 ,,,Latvia,Keķavas novads,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Papule, Evija",Pilntiesīgs mandāts,Pie frakcijām nepiederošie deputāti,2019,Deputāte - Latvijas Republikas Saeima,"Izglītības, kultūras un zinātnes komisija (Sekretāre); Pilsonības, migrācijas un sabiedrības saliedētības komisija (līdz 28.11.2019); Ilgtspējīgas attīstības komisija (no 28.11.2019)",Income | Private Sector,Akciju Sabiedrība,SEB Banka,40003151743,,Procenti, € 8.66 ,,,Latvia,Keķavas novads,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
